# NOTE: Do not hand edit this file! It is managed by Conversation Editor.
#       This is the conversation language file for English (United States).

# buddy_inventory_full
conversation_cww3zx_text	Мера на мiсцi немаэ. Цiкаво, коли вiн повернеться.
conversation_0g6nsc_text	Це бомба у тебе?
conversation_474v8c_text	Скажи менi, що ти зараз пiдiрвеш цей будинок-виродок.
conversation_o24esm_text	{format laugh}Так!{format reset} Тобто, нi!
conversation_yi4qcu_text	Я хотiв показати меру Йонкеру мою полiпшену пневмобомбу. Якраз те, що потрiбно мiсту!
conversation_bqmi7g_text	Тiльки... Вiн вiд мене вiдмахнувся i сказав принести ïï в кабiнет. А тут немаэ нiкого...
conversation_5kay5a_text	Ну, нiчого, я почекаю! Мер напевно скоро повернеться. Можливо. Мабуть. Колись.
conversation_73lt57_text	У бомб багато застосувань. Ïх можна використовувати {format emph}всюди{format reset}. Бiльш-менш.
conversation_2t4ktx_text	Можна тунелi пробивати, розбивати твердi мiнерали, розчищати смiття та завали...
conversation_tkp0i2_text	Про руйнування заради руйнування не забудь!
conversation_2ynw9y_text	Колись вони в шахтах постiйно гуркотiли. Ах, то була музика для моïх вух!
conversation_2vgr7k_text	Прекраснi вибухи зi смертельними наслiдками!
conversation_4nhr7x_text	Я так сподiваюся, що мер схвалить мою розробку новоï пневмобомби... За ними майбутнэ!
conversation_gbuars_text	А вiн розумiэ!
conversation_h4evh3_text	Я рада, що ти знайшла спорiднену душу, але краще б у вас були iншi спiльнi iнтереси.
conversation_v0gx3y_text	Я обов'язково доведу меру, що за моïми бомбами майбутнэ.
conversation_hwchba_text	Мiстер Бiттенборо якось раз принiс менi спотворений корпус вiд бомби. Сказав, що знайшов його на територiï бомжiв.
conversation_q0vd7o_text	Менi аж дивитися огидно було! Ти знала, що бомжi роблять бомби з {format nervous}нiтроглiцерину та бузи?{format reset}
conversation_shtyfr_text	А що тут не так? Вибухаэ ж?
conversation_4nsm4v_text	Точно. Разом з твоïми пальцями, якщо пощастить!
conversation_s7nbis_text	Нi, спасибi! Я вибираю стару добру пневмобомбу, надiйну та безпечну.
conversation_p2i5l7_text	Вiдстiй.
conversation_ptgzep_text	Обережнiше там внизу. З бомжами жарти поганi.
conversation_l8kkmb_text	Ти вже бачила нову ракету професора Шерман? Красуня!
conversation_9yditf_text	Так, вражаэ.
conversation_b8svck_text	I абсолютно надiйна. Я ж ïй допомагав з розрахунками!
conversation_wz8w9f_text	Щоб запустити таку махiну в космос, потрiбно багато зусиль. Все потрiбно прорахувати до тисячних часток!
conversation_516qkn_text	Я хочу сказати, по сутi-то ракета - це величезна бомба, згодна?
conversation_8ly6iv_text	Менi подобаэться, до чого вiн хилить. Може, попросимо професора дати покататися?
conversation_pawve3_text	Може, пiзнiше, Фен.
conversation_sqkxyn_text	Не турбуйся. Якщо мова про бомби, я нiколи не помиляюся!
conversation_ha9646_text	Я тут думаю про цi землетруси. Землетрус - це ж по сутi сильна вiбрацiя, так?
conversation_fs869d_text	{format singsong}I-i-i-i...{format reset} якщо створити еквiвалентну вiбрацiю та потрапити в {format emph}антирезонанс{format reset}, то вони взаэмознищаться!
conversation_1frwlw_text	Е... Ви... Я вас правильно зрозумiла?
conversation_qd7crv_text	Саме так! Бомби! Всього-то й потрiбно, що створити мережу синхронiзованих бомб i нейтралiзувати вiбрацiю!
conversation_t8xdab_text	Чудово! Вiдмiнний план.
conversation_50z3oe_text	Я такий радий, що тобi подобаэться! Треба тiльки попрацювати над розрахунками рiк-другий. Безпека понад усе!
conversation_wdv8yf_text	Ой...
conversation_dx83ih_text	Треба негайно розповiсти меровi Йонкеру про мiй план. Вiн напевно буде в захватi! Коли ж вiн повернеться... Його вже давно немаэ.
conversation_hu5cr9_text	Не подобаються менi цi розмови про великий землетрус. Занадто багато невiдомих. Наскiльки великий? Коли почнеться? Де?
conversation_achdi1_text	З тих пiр як обвалило лiфт, я все думаю, що трапиться, якщо землетрус буде {format emph}i справдi{format reset} великим.
conversation_k2l3ob_text	Професор Шерман каже, що ситуацiя буде погiршуватися.
conversation_ioi3ht_text	Ïï варто послухати. Вона в мiстi найрозумнiша.
conversation_5oey6i_text	Здаэться менi, що мер в кабiнет не повернеться.
conversation_xoknkn_text	{format singsong}Ого!{format reset} Це що... пневмогранатомет? О так, розкiшна модель!
conversation_uhq93q_text	То ти... теж любителька бомб? Як я?
conversation_8o8ba8_text	Я покажу тобi мiй секретний проект! О, я просто {format nervous}розривався{format reset} вiд бажання подiлитися з цiнителем!
conversation_ux8mwy_text	Патент тiльки на розглядi, але з цiэю модифiкацiэю твiй гранатомет стане {format emph}втричi бiльш руйнiвним{format reset}!
conversation_4urlt2_text	Я б дав тобi випробувати ïï в польових умовах, тiльки... {format singsong}Н-ну-у-у-у{format reset}... мiй бюджет на дослiдження останнiм часом трохи вичерпався.
conversation_uxln27_text	Може, якщо ти пожертвуэш, скажiмо ${var pricelist_next:blueprint_vendor_02}{image money_small}, я мiг би запропонувати унiкальне, тiльки для своïх, {format highlight}креслення{format reset} мого винаходу. Як тобi?
conversation_dgw94e_text	До речi, не надумала ще пожертвувати на науку? Всього-то ${var pricelist_next:blueprint_vendor_02}{image money_small} за перше та унiкальне {format highlight}креслення{format reset}!
conversation_20o2j5_text	Чудово! Тримай!
conversation_52n8bq_text	Вирушай у майстерню та пусти його в справу: покращ своï гармати.
conversation_9p7l5p_text	Чого чекаэш? Iди та розбий що-небудь вщент!
conversation_gui6im_text	Схоже, у тебе теж з фiнансами туго. Не журись! Приходь, як будеш при грошах.
conversation_ijkhew_text	Розумiю! Приходь у будь-який час, якщо передумаэш.
conversation_02qawb_text	Ну що, допомогло тобi креслення? Ну як, знайшла що пiдiрвати?

# blueprint_vendor_03
conversation_1hq43e_text	Привiт, подруго. З цими землетрусами доставляти пошту стало небезпечно.
conversation_k6q6hf_text	Дехто з наших хлопцiв говорив, що в пустелi з'явилися якiсь провали.
conversation_ple2sp_text	Там для наших тепер небезпечно.
conversation_dum6i9_text	Вибач, подруго, зараз я тобi з поштою допомогти не можу.
conversation_qy63x4_text	Всi нашi спiвробiтники зараз на доставцi, бiдолахи.
conversation_4nc6nw_text	А ви чому не з ними?
conversation_aozfk3_text	Немаэ нiчого {format nervous}страшнiшого{format reset}, нiж вiдкритi простори. Порожнеча. Милi порожнечi.
conversation_opkpi5_text	У мене вiд однiэï думки клаустрофобiя починаэться.
conversation_opmgdu_text	Повiр, подруго, немаэ нiчого жахливiшого величезних вiдкритих просторiв.
conversation_384qc9_text	Нашi понi бiгали по всiй пустелi. Цi землетрусу всюди, подруго.
conversation_c3vack_text	Села навколо старих храмiв у панiцi.
conversation_alusmw_text	Ми навiть бiльше не можемо перевозити сюди руду.
conversation_5nkkkg_text	У цьому мiстi багато заробляли на перевезеннi товарiв по всiй рiвнинi.
conversation_1u0u2r_text	"I найкращий спосiб перевезень - це ""Паропонi Експрес""."
conversation_2ufqac_text	"У ""Паропонi Експрес"" чудова репутацiя. Я не хочу, щоб цi землетруси зруйнували i ïï, подруго."
conversation_7idj7v_text	А вашi понi заходили в храми?
conversation_vfl4c6_text	Кумедно, що ти питаэш, подруго. У нас була термiнова доставка в схiдний храм буквально того мiсяця.
conversation_51nddn_text	Нам довелося вiдправити кур'эра прямо через Вiтрянi рiвнини.
conversation_hsitea_text	А треба сказати, через такi вихори можна пробiгти тiльки на дуже сильних ногах.
conversation_g6i2qw_text	Вони замовили партiю розкiшних жаровень i просили доставити ïх якомога швидше.
conversation_j223bu_text	Напевно, для своэï дурноï секти.
conversation_p4ogy4_text	Той, хто хоче перетнути Вiтрянi рiвнини, повинен бути готовий до сильного зустрiчного вiтру, подруго.
conversation_pgpn5x_text	Кажуть, ти глибоко копаэш, подруго.
conversation_2ir3fn_text	Так, ми шукаэмо мого друга, вiн може бути там, у шахтi.
conversation_l0q9lw_text	Iнодi менi так хочеться пiти з цього iржавого мiста та подивитися на свiт.
conversation_l0wgkw_text	А потiм я чую розповiдi про всiлякi страшнi штуки на кшталт пiдземних джунглiв.
conversation_qgwwxu_text	Я починаю розмiрковувати про таэмницi та небезпеки, прихованi там, внизу.
conversation_5phwat_text	У мене починаэться {format nervous}серцебиття{format reset} i тремтiння в колiнах.
conversation_cp57ox_text	Шпорами присягаюся, я найбiльш боягузливий понi з усiх, що ти зустрiчала, правда ж?
conversation_x5lp6f_text	Менi хотiлося б бути смiливiше, а паритися менше. У свiтi так багато всього цiкавого, а я все пропускаю.
conversation_w4by19_text	А з цими землетрусами стало ще гiрше. У мене всi чотири колiна трясуться.
conversation_d4gln9_text	По-моэму, нам всiм треба тiкати звiдси на ракетi, та швидше.
conversation_w15szm_text	Не те щоб менi подобалася iдея летiти в це пусте небо.
conversation_jnag7u_text	Але якщо планета розвалиться, то вибору особливо немаэ...
conversation_oawrk7_text	Схоже, подруго, доведеться менi покинути зону комфорту.
conversation_e1e8ry_text	Якщо вся планета розлетиться на шматки, менi просто доведеться вiдправитися назустрiч пригодам.
conversation_cqe4nv_text	Здорово, подруго! Було здорово зустрiти земляка-копальника, особливо зараз, коли через землетруси все догори дном.

# cultist_worship_rusty
conversation_jm66o2_text	...
conversation_igsxan_text	Ви що, вклоняэтеся {format emph}статуï Растi{format reset}?
conversation_1voalp_text	Так... Великий Растi - Руйнiвник обiтований.
conversation_pd5hzj_text	Його пришестя передрiк Великий Пророк. Вiн передбачав прихiд {format singsong}благословенного кiнця{format reset}.
conversation_y6xyie_text	Ви, хлопцi, що знайдете, тому i вклоняэтеся, чи що?
conversation_e76l4q_text	Дороговказне Свiтло! Ця невiрна викрала тебе з Храму Шляху!
conversation_qo16zi_text	Я принесу ïï деталi в жертву очищаючого полум'я!

# yonker_01
conversation_mdyvq0_text	О, привiт! Я-то думав, {format nervous}мене нiхто не знайде{format reset}.
conversation_zcgves_text	Я не те щоб там загубився, нi, просто сюди непросто дiстатися!
conversation_ara3qe_text	Треба б тобi подарувати щось за клопоти. А у мене тiльки ось, креслення.
conversation_2ebftt_text	Але ти тiльки врахуй, якщо його застосуэш, твоя подорож може стати {format danger}складнiшою{format reset}.
conversation_6jeiwp_text	То ж використовуй його, тiльки якщо хочеш заморочитися!
conversation_pvpsai_text	Ти не бiйся, я не загубився. Я тут вiдпочиваю.
conversation_jbfsb5_text	Мiй братик такий тупий, вiн заблочив усю стару транспортну систему.
conversation_rq43xc_text	Сказав, там небезпечно чи щось на зразок того. Я взагалi-то не слухав.
conversation_v4t07d_text	Я iнодi думаю, що цi всi мерськi заморочки йому шурупи в головi заклинили.
conversation_y4mgz6_text	Без лiфтiв-то погано. Додому доведеться ногами тупати.
conversation_9kai6i_text	З цими пустелями щось недобре коïться, точно тобi кажу.
conversation_1hh5hs_text	Бачив цих дивакiв iз секти бiля храму.
conversation_vpsiim_text	Я в ïхнiх гитиках не розбираюся. У них там ритуали дивнi, таке iнше.
conversation_efhbif_text	У шахтi будь-хто збожеволiэ, якщо довго вилазити не буде.
conversation_914qie_text	Я б тут ще трохи посидiв. А то ж працювати примусять...

# yonker_02
conversation_ppa3hq_text	{format emph}У-у{format reset}, я думав, ти з тих {format nervous}тупих бомжiв!{format reset}
conversation_rtaarn_text	Не знаю що й сказати. Це мiсце вiдрiзняэться вiд усього, що я бачив.
conversation_rqui5d_text	Приэмно зустрiти тут iншого робота!
conversation_xpaj1a_text	Спасибi за компанiю. Ось, вiзьми креслення, це тобi.
conversation_5zxme4_text	Але ти дивись. Якщо його застосуэш, твоя подорож може стати {format danger}складнiшою{format reset}.
conversation_ncsd4z_text	Не хочеш зайвих пригод - не використовуй креслення!
conversation_yp736j_text	Гей, привiт подруго-бот!
conversation_g21tdm_text	Моï братики кажуть, що це вони побудували велику частину стiни, але я-то знаю, що це не так.
conversation_iehmo4_text	Вони ставили латки, була справа, але стiна тут завжди стояла.
conversation_aytv9n_text	У цих чувакiв стiльки гарячого повiтря, що вони злетiти готовi!
conversation_8srkg6_text	Що я точно засвоïв - це що стiну завжди можна обiйти.
conversation_vb6b0a_text	Точно кажу, я нещодавно бачив, як цi гриби рухаються.
conversation_0yu226_text	Як думаэш, швидко вони до мiста дiстануться?
conversation_onpk10_text	Я поки тут побуду, подивлюся на грибочки.

# yonker_03
conversation_xfyeov_text	Прикинь, працював тут, працював, а потiм - бац! - виявилося, що я iнструменти забув!
conversation_t1bq4v_text	Якщо будеш про це мовчати, дам тобi один кльовий папiрець.
conversation_odkj11_text	Але тодi твоï пригоди стануть... {format danger}складнiшими{format reset}.
conversation_nvlvnn_text	То ж бери його, тiльки якщо сам дiдько тобi не брат!
conversation_ajyl7v_text	О, i братикам нiчого не говори, гаразд?
conversation_zdkcdy_text	Радий, що ми один одного зрозумiли!
conversation_wpy2vc_text	Не треба говорити моïм, що ти мене тут знайшла.
conversation_0fsp3k_text	Я взагалi-то прохвес... пруфес... {format emph}Iскперт{format reset} я загалом, коли справа до стiн доходить, точно тобi кажу.
conversation_l2xfyd_text	Ще б пак бомжари цi сюди не лiзли.
conversation_a09h0a_text	У мене немаэ часу всюди ходити та все перевiряти.
conversation_sy2ct5_text	Я вже давно бомжiв не бачив. До землетрусiв менi з ними постiйно доводилося знатися.
conversation_w8p7tf_text	Якщо моï братики дiзнаються, що я сам себе замурував, вони ж менi проходу не дадуть.

# sign_red_rock
conversation_rbdoyh_text	"""Червонокаменний штрек"""

# fen_on_rocket
conversation_jofluh_text	Ох! Ти подивися, яка катастрофа. {format singsong}Крруть!!!!{format reset}
conversation_rgfncb_text	Будемо сподiватися, професор внесе в нову ракету серйознi полiпшення.
conversation_1mx9ap_text	Угу. Додасть лазери i всяке таке!

# firetemple_boss_intro
conversation_z6izd0_text	Хто посмiв постати перед очима Великого пророка Руйнiвника?
conversation_cu9az7_text	Гей, я знаю цього хлопця! Це вiн принiс мене в той iнший храм!
conversation_4ljao8_text	Дороговказне Свiтло! Що ти робиш у компанiï цього нiкчемного бота в моэму храмi?
conversation_m8bbt4_text	Де Растi? Що ти {format emph}з ним зробив?{format reset}
conversation_6jm46x_text	Як було передвiщено мною, Растi Руйнiвник влаштуэ {format laugh}Великий Землетрус{format reset} i скине нашi тлiннi кайдани.
conversation_mhn5s6_text	Вiн дав нам машину долi! А потiм покинув нас. Його шляхи незбагненнi.
conversation_davhio_text	...
conversation_39dqwa_text	Я повинна знешкодити цю штуку!
conversation_f5igne_text	Так! Скажи нам, де прихована машина долi, i ми {format laugh}пiдiрвемо ïï{format reset}!
conversation_t03c7h_text	Ах, Дороговказне Свiтло! Яке падiння. Я не дозволю вам зiпсувати наш прекрасний апокалiпсис!

# firetemple_boss_outro
conversation_5ppdcr_text	{format nervous}А-а-а!{format reset} Вам не зупинити прийдешнiй {format laugh}Великий Землетрус{format reset}.
conversation_veu3hm_text	Машина долi в безпецi. Нам всiм {format singsong}кiне-е-ець!{format reset}

# sign_maze_01
conversation_1l6ojp_text	"""Попереду примарна стiна!"""

# fen_4_brazier_not_lit
conversation_cp9bbp_text	Ну що, нiяк?
conversation_p1i3bn_text	Менi потрiбно тiльки {format highlight}запалити бiльше жаровень{format reset}, щоб активувати кристали.
conversation_xqev6z_text	Вони повиннi бути десь тут!
conversation_kk5j23_text	Ага, давай вже запалимо ïх!
conversation_4dihd5_text	Так, тобi потрiбно запалити всi жаровнi.

# sign_vectron2_1
conversation_7gz2cu_text	"""СМЕРТЬ ПОПЕРЕДУ!"""

# cultist_worship_rusty_intro
conversation_8fufl9_text	О Великий Руйнiвник, нам всiм точно кiнець!

# hub_teleporter_blocked
conversation_bj94jz_text	У чому затримка? Давай!
conversation_i7wge8_text	Дивно... Шахта назад в Оазис не працюэ.
conversation_t6jhkm_text	Це пiдозрiло... Може, вихiд з тiэï сторони засмiтився?
conversation_kbmx5q_text	Нам потрiбно розчистити останню дiлянку, щоб повернутися.
conversation_dhpyma_text	Шахта назад в Оазис все ще не працюэ!
conversation_xdvi4z_text	Ну то давай {format highlight}знайдемо iнший шлях в Оазис{format reset}.

# exiting_vectron_firsttime_03
conversation_efpvk6_text	Ти... Ти повернулася!
conversation_xs0zex_text	Так, я точно не знаю, як я вибралася, але я ж казала, що повернуся.
conversation_2gp05g_text	А менi довелося тут на самотi... Стирчати. Напевно... Мене зморило.
conversation_v8dyjq_text	Менi снилося... дещо... Що треба розповiсти тобi.
conversation_xvqfeq_text	Це пов'язано з землетрусом, струмом i...
conversation_6uvdlp_text	{format emph}Доротi!{format reset}
conversation_x1cve3_text	Що, Фен? Що тобi снилося?
conversation_c268na_text	Там були... Нi... Там вiдчувалися... Вiдчувалися iншi машини долi.
conversation_glw2u1_text	Давай, треба {format highlight}розповiсти Розi{format reset}. Ми ще не розiбралися з землетрусом.

# temple_generator_destroyed
conversation_vduxpt_text	{format laugh}Хi-хi...{format reset} круто було!
conversation_bez5tc_text	Так, тепер ця штука виглядаэ безпечною, правда?
conversation_02t7hw_text	Тут поэднанi частини робота i Вектрона.
conversation_nloh4y_text	Навiщо Растi побудував такий механiзм?
conversation_uo5vst_text	Ти занадто багато думаэш. Бiльше вибухiв, менше слiв!
conversation_cqegx4_text	Нам потрiбно {format highlight}повернутися в Оазис{format reset} i сказати Розi, що пристрiй знешкоджено.

# last_generator_destroyed
conversation_o7pn77_text	Вiдчуваю дивне задоволення.
conversation_fhtom3_text	О, стаэ цiкаво!
conversation_0j9ty2_text	...
conversation_j80dt5_text	Ось це вiдчувалося, Фен?
conversation_4ctogi_text	Не знаю, може бути.
conversation_5r8xoq_text	Неначе тремтiння.
conversation_ue7igm_text	Давай пiдемо i {format highlight}розкришимо ще один пристрiй{format reset}!
conversation_kx4acl_text	Ще один готовий!
conversation_7knnev_text	{format laugh}Так!{format reset}
conversation_7xkz1w_text	Круто, коли э з ким працювати... Коли ти в компанiï...
conversation_orn1ay_text	Гей, а ось це точно був землетрус!
conversation_b59rnh_text	Може, це через ту штуку, яку ми разгрохали.
conversation_s51o2b_text	{format emph}Коли{format reset} знайдемо Растi, йому доведеться все це пояснити!
conversation_lxj451_text	Не хвилюйся, я тебе прикрию.
conversation_mk9qpq_text	{format laugh}Ура!{format reset}
conversation_p2ot9u_text	Останнiй.
conversation_xxw7zr_text	Ого, круто труснуло!
conversation_p4nitu_text	У цьому немаэ нiякого сенсу. Менi здавалося, тепер не буде нiяких землетрусiв.
conversation_48h46n_text	Так, це точно був найостаннiший пристрiй.
conversation_vkntr1_text	У мене погане передчуття. Занадто багато питань без вiдповiдi.
conversation_nzra7p_text	Секта кiнця свiту та отруйнi джунглi! I де Растi?
conversation_3r7w00_text	Так, пiдозрiло...
conversation_mboiam_text	Може, Растi нi при чому? Може, Розi помилилася...
conversation_iz5s2x_text	Або не все нам розповiла.
conversation_xd4lj1_text	Нам потрiбно повертатися в Оазис i {format highlight}поговорити з Розi{format reset}.

# fen_0_brazier_lit
conversation_7k0m7s_text	Ще один непотрiбний важiль?
conversation_bqsv37_text	Здаэться, потрiбно i сюди {format highlight}подати живлення{format reset}.
conversation_rzhlfx_text	Поки нiчого!

# fen_0_brazier_lit_b
conversation_1l90nu_text	Ця жаровня повинна спрацювати.
conversation_q9t7dt_text	Так, потрiбно тiльки якось ïï пiдпалити.
conversation_sb7zou_text	Давай вже {format laugh}пiдпалимо{format reset} цю штуку!

# rosie_boss_intro_03
conversation_utqc5b_text	Не варто було тобi повертатися сюди.
conversation_8jri1u_text	Що ти робиш?! Розi, вiдпусти його!
conversation_q1eysc_text	Ти знаэш, скiльки бомжiв покалiчилися, доки його схопили? Вiн чудовисько!
conversation_0g9r4c_text	Тепер вiн лише батарейка в моэму робо-костюмi, а менi нарештi вистачить сил позбутися вiд вас!
conversation_icw8pm_text	Ти {format emph}брехала{format reset} менi!
conversation_ir71cz_text	Я {format emph}використала{format reset} тебе! Ти iнструмент! Комусь потрiбно було знешкодити цi бридкi пристроï.
conversation_d3ola6_text	Вiн побудував ïх, щоб витягнути усю енергiю з мого Дистилятора... Але бiльше цього не буде!
conversation_pdqri5_text	З цим реактором я зможу повнiстю контролювати мiй народ, адже я отримаю... Нескiнченне джерело бузи!
conversation_rdwldu_text	Ïм бiльше не доведеться нишпорити навколо. Вони будуть сидiти тут, у безпецi, i {format emph}вiддавати менi почестi{format reset}.
conversation_03yhdy_text	Ах, так ось що ти мала на увазi, коли говорила, що вони тiльки бушують i б'ються.
conversation_hj0t32_text	{format nervous}Землетруси... Реактор - нестабiльна технологiя Вектрона{format reset}...
conversation_jndfz3_text	{format laugh}САМI ВИ НЕСТАБIЛЬНI! Я ТУТ ГОЛОВНА!{format reset}
conversation_18qzvo_text	Божевiльна!
conversation_8q2tds_text	{format laugh}ДОСИТЬ!{format reset}

# rosie_boss_intro_02
conversation_iot2uu_text	{format nervous}Д... Дот?{format reset}

# hub_guard_2
conversation_rtuuk8_text	Га?
conversation_4hbzdf_text	Привiт, а що ви тут робите?
conversation_n15uxu_text	А-а-а-а! Тварюка!

# run_away_with_rusty_2
conversation_ciyvzv_text	{format nervous}Реактор... Зараз вибухне!{format reset}
conversation_8qc79q_text	{format nervous}Землетрус тут все знищить...{format reset}
conversation_118c4u_text	{format nervous}Тобi потрiбно йти звiдси!{format reset}
conversation_qm6zc7_text	Ще чого! Нам {format emph}треба вибиратися разом!{format reset}

# enter_endgame_teleporter_2
conversation_7421mi_text	Нiзащо! Я тебе тут не залишу!
conversation_90knk7_text	Ти не зможеш пройти тут з нами...
conversation_0kxcna_text	Немаэ часу сперечатися. Iншоï дороги немаэ. Ви двоэ, лiзьте сюди.
conversation_cd5m29_text	Швидко!

# buddy_everyone_left
conversation_ebuimt_text	Куди всi подiлися?
conversation_nr0trv_text	Хм... чогось {format nervous}менi страшенно моторошно.{format reset}
conversation_5r1v5j_text	Нам потрiбно {format highlight}знайти Розi{format reset} i зрозумiти, що вона задумала.

# buddy_first_generator_seen
conversation_17f2xe_text	Ого! Напевно, це i э машина долi.
conversation_jiz6v8_text	Я не хочу вiрити, що Растi мiг зробити щось подiбне...
conversation_nkppty_text	Схоже, в цiй штуцi повно шматкiв вiд Вектрона.
conversation_5mvh1h_text	Роздовбемо ïï! {format laugh}Ура!{format reset}
conversation_t5tmkl_text	Нiчого собi! Це що за штука?
conversation_96wcqq_text	Схоже на технологiю Вектрона.
conversation_3ss3dz_text	Роздовбемо ïï!

# player_oasis_locked
conversation_4kheve_text	Вхiд блокований!
conversation_ruxx9o_text	Думаэш, це через землетрус?
conversation_cct3lh_text	Нам потрiбно {format highlight}знайти iнший шлях туди{format reset} i поговорити з Розi.

# cutscene_fen_04
conversation_s6wiy7_text	I що, плавати тут в смутку та самотi?
conversation_qzc1ay_text	У тебе в топцi тепло та затишно, а пiдколювати тебе дуже весело. {format laugh}Хi-хi-хi!{format reset}
conversation_ruux6m_text	{format nervous}Iржа тебе заïж!{format reset} У мене немаэ часу на це, менi потрiбно {format highlight}вибиратися{format reset} звiдси!
conversation_34h62o_text	{format laugh}Хi-хi-хi!{format reset} Здаэться, тобi все-таки потрiбна моя допомога...
conversation_de9yap_text	Ця область уже просканована, то ж, {format emph}вважаю{format reset}, ти можеш скористатися моэю мапою.
conversation_wk05yo_text	А тепер давай вибиратися звiдси!
conversation_h6d5t0_text	Ех! Гаразд, ходiмо, чи що.

# fen_haspants
conversation_a9gtqb_text	Привiт! Що тут робить цей жахливий мутант?
conversation_hsioxg_text	Фен, це бомж. Не шуми, нехай вiн спить.

# crab
conversation_cl8j2w_text	Бар-гир!
conversation_erniqz_text	Бар-гир-бар-гар-гур!
conversation_hgy6ga_text	Прошу вибачення, я тiльки...
conversation_xsba9s_text	Камiнцi, бир-гир!
conversation_eottc5_text	Е-е... Гаразд...
conversation_tolx3y_text	Бар-гир!
conversation_cmj0mp_text	Бар-гир!
conversation_kqftzz_text	Гей, як тобi вдалося забратися так далеко?
conversation_x2c4hn_text	Бар-гир-бар-гар-гур!
conversation_1d144p_text	Вибачте, але...
conversation_opes3o_text	Трубочки, бир-гир!
conversation_kzffu7_text	Гаразд, але тут, внизу, небезпечно. Краще тобi пiдшукати iнше мiсце.
conversation_514n8o_text	Бар-гир!
conversation_rjibkc_text	Гаразд, гаразд.
conversation_q4yhzp_text	Бар-гир!

# swimmer
conversation_mo6w8t_text	Я тут миюся. Давно пора. Щоб не смердiти.
conversation_i5u7gc_text	А ще я пускаю {format singsong}бульбашки.{format reset}
conversation_h9b611_text	Авжеж, дивовижне мiсце.
conversation_7u1oej_text	Це все Розi... Вона в дитинствi була така дрiбна.
conversation_d9pcrg_text	Зараз-то вона велика й сильна... I вся буза у неï.
conversation_5hc8jc_text	Скупатися б у бузi! Тодi б i {format emph}я{format reset} став сильним.
conversation_dqkik7_text	А Розi до бузи навiть не доторкаэться. Вона тяжостi тягаэ. От дурна!
conversation_jra7p9_text	Хочу бузи!
conversation_0ga9xz_text	Менi тут подобаэться, але цi тунелi... вони звуть мене...
conversation_6i3ly8_text	Вони тремтять i кричать.
conversation_l4t4ta_text	Хочу поплавати в бузi.
conversation_brmgbs_text	Вона густа та каламутна, але я все одно пускаю бульбашки.
conversation_iyntgs_text	Мене весь час кличуть у тi тунелi!
conversation_rb7d43_text	Бачили тих тварюк у тунелях?
conversation_s21hym_text	З них вийде чудовий шашлик!
conversation_ky29gq_text	Тiльки треба ïх {format singsong}помаринувати в бузi.{format reset}
conversation_7w4sjb_text	I можна влаштувати чудовий пiкнiк!
conversation_4b9cj5_text	М-м-м, зараз би шашличка з тварюк.
conversation_ofc7fu_text	Вiд бузи я стану сильний! Вiд бузи я стану кращий!
conversation_l41o8r_text	I зможу ходити на трьох ногах.

# generator_sequence_break
conversation_hu136t_text	{format laugh}Ура!{format reset} {format singsong}Раптовий напад руйнування!{format reset}

# enter_endgame_teleporter_3
conversation_sfe0sl_text	...
conversation_fjpwyo_text	Фен... Я за тобою повернуся!
conversation_va1y6u_text	Знаю.
conversation_5idlry_text	Iди!

# sign_vectron2_2
conversation_x36dp8_text	"""УВАГА: НЕ ВХОДИТИ!"""

# golden_hatch_open
conversation_p6icsu_text	Цi сектанти, просто божевiльнi.
conversation_rm0amb_text	Точно.
conversation_4rm6n6_text	А ось випаровувати ïх було весело. Давай пошукаэмо, може, вони ще десь залишилися?
conversation_5q7isk_text	Менi треба {format highlight}знайти ïхнього пророка{format reset}. Вiн може знати, де Растi.

# player_oasis_locked_2
conversation_jd7aed_text	Тут стiльки труб. Може, вийде забратися через стiк?
conversation_5wy6ob_text	У мене таке вiдчуття, що ця труба виведе нас до пiдземних джунглiв.

# fen_entering_yarrow2
conversation_444mtr_text	Дивись, ця штука тече! Як думаэш, навiщо вона?
conversation_9gicpx_text	Не знаю, але вона менi не подобаэться.
conversation_h3f7cn_text	Напевно, очисна система цих сейсмогенераторiв.
conversation_jf4lyk_text	Не знаю, що тут дiэться, але джунглi, схоже, розростаються.
conversation_tkhd41_text	Давай вже, ходiмо знайдемо цю машину та розiб'эмо ïï!

# fen_treasure_brazier
conversation_uo28un_text	Хм, знову цi кристали. Не бачу нiяких жаровень.
conversation_orh8x3_text	Вони десь всерединi цього клятого храму!
conversation_fytrwl_text	А ось машини долi тут немаэ. Я хочу знищити цю штуку {format emph}прямо зараз!{format reset}
conversation_w7ohum_text	Так, ти ще не знайшла всi жаровнi.
conversation_r9v53t_text	А я хочу знищити машину долi прямо зараз.

# sign_rons_chamber
conversation_ubahwy_text	"""Скарбниця Рональда. Вхiд дозволений тiльки прислужникам рiвня VI i вище."""

# fen_entrance_brazier_not_lit
conversation_y2rvga_text	Ворота не рухаються. Вiд важеля користi немаэ.
conversation_voevwm_text	Може, потрiбно якось {format highlight}подати живлення{format reset}?
conversation_29icwu_text	Поки без толку!
conversation_86fd8m_text	Я думаю, треба все ж якось {format highlight}подати живлення{format reset}.

# fen_on_armor_upgrade
